CHR,GAIN,AMPLI,LOSS,LOH
20q,100,0,0,0
21q,0,0,0,10.03
22q,57.01,0,35.43,27.72
Yq,0,0,0,0
Xq,100,0,0,16.17
1p,2.33,0,0.19,5.16
2p,2.6,0,0.18,4.41
3p,6.38,0,0.02,2.9
4p,0.25,0,1.29,0
5p,0,0,0,0
6p,0.66,0,1.22,23.93
7p,0.55,0,0.55,0
8p,2.41,0,4.89,6.01
9p,0,0,0.34,6.54
10p,0,0,2.31,0
11p,0,0,0,4.92
12p,6.85,0,1.78,0
16p,5.26,0,0,9.49
17p,1.01,0,0,0
18p,0,0,9.44,0
19p,7.41,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0.67,0,0,0
1q,0,0,0.67,3.6
2q,0.68,0,0.62,5.45
3q,0,0,0.24,0
4q,0,0,0.01,5.4
5q,0.26,0,1.06,2.05
6q,0,0,0,2.76
7q,0,0,0.26,5.92
8q,4.45,0,0.91,0
9q,5.84,0,0,93.92
10q,0.36,0,2.57,9.01
11q,0.58,0,0.12,0
12q,0,0,0.38,3.95
13q,0.31,0,0.03,5.63
14q,0.11,0,1.06,3.16
15q,4.42,0,2.32,8.14
16q,2.72,0,0,0
17q,0,0,0.11,0
18q,0.89,0,1.81,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0.31,0,1.52,0
Yq,0,0,0,0
Xq,0,0,0.26,0
1p,0,0,64.66,0
2p,19.45,0,0.4,0
3p,0,0,0,4.2
4p,0,0,0.11,0
5p,0,0,0,0
6p,0.37,0,0,0
7p,0,0,0,0
8p,0,0,58.02,0
9p,0,0,0.03,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,1.65,0
16p,0,0,1.44,20.37
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,1.02,0
20p,0.99,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0,0,7.8,0
2q,0.17,0,0.18,0
3q,0,0,0,13.33
4q,0,0,0,0
5q,0.25,0,0,0
6q,0,0,65.08,0
7q,0,0,0,0
8q,49.04,0,0,0
9q,0,0,0,0
10q,0.44,0,0,3.76
11q,0,0,32.66,0
12q,0.02,0,0.04,0
13q,0,0,100,0
14q,0.33,0,1.05,0
15q,0.29,0,0.16,0
16q,0,0,0,10.69
17q,0,0,0.52,0
18q,0,0,0,0
19q,0,0,0.44,0
20q,0.5,0,0,0
21q,0.91,0,0,0
22q,0.79,0,0.2,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,0,0,10.75,0
2p,0,0,11.48,0
3p,5.44,0,52.67,0
4p,0,0,98.89,0
5p,0,0,69.1,0
6p,0,0,0,0
7p,0,0,62.07,46.21
8p,40.89,0,0,0
9p,0,0,62.21,0
10p,78.87,0,1.59,0
11p,0,0,33.37,0
12p,20.31,0,0,0
16p,0,0,0,0
17p,0,0,100,0
18p,0,0,100,0
19p,0,0,32.55,0
20p,0,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,7.79
1q,0,0,0,0
2q,0.2,0,2.28,0
3q,41.3,0,0,0
4q,4.98,0,62.41,16.78
5q,0,0,43.51,48.08
6q,0,0,14.68,0
7q,31.97,0,0,0
8q,31.13,0,9.75,41.19
9q,37.36,0,49.18,0
10q,0,0,6.33,0
11q,0,0,61.24,0
12q,10.38,0,38.96,17.18
13q,47.96,0,0,0
14q,0,0,0.23,0
15q,0,0,0,0
16q,0,0,73.63,0
17q,0,0,37.71,84.32
18q,0,0,99.99,0
19q,72.56,0,0,0
20q,55.64,0,0,29.42
21q,0,0,100,0
22q,0.98,0,43.57,18.79
Yq,0,0,0,0
Xq,0,0,42.62,0
1p,0,0,0,0
2p,0,0,0.38,0
3p,0.37,0,0.17,0
4p,0.59,0,0.8,0
5p,0.64,0,0,0
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0.1,0
9p,0,0,0,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,7.74
17p,0,0,6.72,0
18p,0,0,0,0
19p,0.74,0,0.14,0
20p,100,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0,0,0,0
2q,0.17,0,0.28,0
3q,0,0,0.25,0
4q,1.98,0,0,0
5q,0,0,0,0
6q,0.24,0,12.88,0
7q,100,0,0,0
8q,0.35,0,0.14,0
9q,0,0,0,0
10q,0,0,100,0
11q,0.23,0,0.15,3.35
12q,0,0,2.22,0
13q,0.63,0,0.57,0
14q,0,0,11,0
15q,0,0,53.79,0
16q,0,0,0.39,0
17q,0,0,0.09,0
18q,0.43,0,0,0
19q,0,0,0,0
20q,99.34,0,0,0
21q,0,0,2.6,0
22q,0.26,0,0.69,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,96.66,0,0.59,0
2p,0,0,2.19,0
3p,0,0,0,100
4p,0,0,0,0
5p,13.22,0,0,0
6p,98.96,0,0,0
7p,100,0,0,0
8p,13.27,0,0,81.26
9p,23.22,0,0,72.31
10p,97.07,0,0,100
11p,95.96,0,0,6.63
12p,96.68,0,0,0
16p,65.26,0,11.86,45.25
17p,0,0,65.38,0
18p,100,0,0,0
19p,99.77,0,0,0
20p,80.9,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,94.58,0,1.02,0
1q,100,0,0,0
2q,0,0,0,0
3q,0,0,6.08,100
4q,41.38,0,0,0
5q,0.19,0,1.54,98.87
6q,35.98,0,6.52,63.76
7q,99.97,0,0,0
8q,47.63,0,0,2.74
9q,99.83,0,0,0
10q,0,0,0.27,0
11q,98.64,0,0,0
12q,99.97,0,0,19.75
13q,4.63,0,0,36.51
14q,98.45,0,0,0
15q,22.27,0,0.33,73.8
16q,0,0,12.06,100
17q,67.3,0,0,100
18q,99.99,0,0,0
19q,99.83,0,0,0
20q,98.82,0,0,0
21q,0,0,0,0
22q,0,0,1.01,0
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,0,0,29.23,0
2p,0,0,38.52,0
3p,0,0,99.42,0
4p,26.21,0,0,0
5p,18.15,0,63.21,0
6p,0.45,0,84.51,0
7p,0,0,63.22,0
8p,0,0,90.87,0
9p,0,0,46.71,24.54
10p,1.91,0,0.95,0
11p,2.24,0,0.39,5.69
12p,93.66,0,0,0
16p,1.15,0,0,9.97
17p,2.2,0,25.04,75.32
18p,0,0,37.2,0
19p,0,0,0.75,0
20p,1.02,0,2.48,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,98.83,0
1q,76.6,0,0,0
2q,1.3,0,16.57,0
3q,31.32,0,15.03,0
4q,0,0,90.77,0
5q,1.22,0,79.77,0
6q,0,0,81.68,0
7q,0.23,0,8.89,0
8q,86.23,0,0,0
9q,0,0,0.51,0
10q,9.5,0,0.95,0
11q,4.9,0,34.76,15.54
12q,35.21,0,19.33,0
13q,0,0,75.2,0
14q,0.42,0,88.16,4.6
15q,23.53,0,42.41,44.55
16q,0.88,0,0,6.78
17q,0,0,100,0
18q,69.21,0,10.1,8.27
19q,0.95,0,0,0
20q,9.62,0,18.94,10
21q,8.56,0,84.24,0
22q,0,0,52.96,52.88
Yq,0,0,0,0
Xq,0,0,100,0
1p,3.23,0,10.22,0
2p,1.19,0,0,0
3p,0.68,0,92.67,0
4p,0,0,100,0
5p,99.94,0,0,0
6p,1.16,0,0,0
7p,0,0,0,0
8p,9.44,0,36.25,15.61
9p,0,0,95.1,0
10p,80.25,0,0,0
11p,2.29,0,29.22,0
12p,0,0,55.68,0
16p,0.25,0,0,0
17p,0,0,99.73,0
18p,1.62,0,0,0
19p,0,0,100,0
20p,0,0,28.08,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,6.65,0,0.37,0
2q,1.32,0,0.49,0
3q,1.94,0,19.08,0
4q,14.44,0,0.03,0
5q,0,0,99.98,0
6q,0,0,86.44,0
7q,1.78,0,26.71,0
8q,14.48,0,44.19,0
9q,2.31,0,0.25,0
10q,0,0,95.04,0
11q,3.85,0,64.12,0
12q,4.1,0,92.13,0
13q,15.72,0,56.16,13.29
14q,3.17,0,0,0
15q,1.78,0,41.08,0
16q,2.26,0,0,0
17q,16.45,0,50.1,18.21
18q,13.7,0,0,0
19q,12.89,0,2.31,0
20q,27.37,0,0,73.97
21q,0,0,23.79,75.89
22q,4.59,0,0.12,0
Yq,0,0,0,0
Xq,0,0,90.74,0
1p,0,0,0,0
2p,0,0,0,0
3p,0.85,0,0,0
4p,0.31,0,0,0
5p,0,0,0,0
6p,0,0,83.21,0
7p,99.98,0,0,0
8p,97.05,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,99.15,0,0,94.84
16p,0,0,1.73,0
17p,0,0,100,0
18p,0,0,0,0
19p,6.85,0,3.35,0
20p,1.2,0,0.38,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0.31,0
1q,0,0,0,3.64
2q,0,0,0,0
3q,0,0,0.24,0
4q,0,0,0,0
5q,0,0,4.47,4.91
6q,0,0,1.17,0
7q,100,0,0,0
8q,100,0,0,0
9q,48.21,0,0,0
10q,0.97,0,0.08,0
11q,26.27,0,0,0
12q,96.2,0,0,99.97
13q,99.67,0,0,0
14q,0,0,0.14,0
15q,0,0,62.03,96.65
16q,0,0,0,0
17q,0,0,99.94,0
18q,0,0,75.09,0
19q,40.21,0,58.74,0
20q,6.16,0,0,0
21q,0,0,0,0
22q,47.39,0,0.14,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,11.06,0
2p,66.36,0,0,0
3p,28.77,0,52.32,99.96
4p,0,0,0,0
5p,0,0,1.57,0
6p,33.62,0,0,91.32
7p,0,0,0.81,0
8p,0,0,82,0
9p,0,0,55.18,0
10p,0,0,0,0
11p,0,0,8.99,0
12p,0,0,0,0
16p,16.67,0,0,25.95
17p,0,0,0,0
18p,0,0,0,0
19p,0.09,0,0,0
20p,98.21,0,0.52,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,92.08,0,0,90.66
2q,0,0,14.45,0
3q,100,0,0,0
4q,0,0,0.31,0
5q,0,0,35.34,0
6q,0,0,0,100
7q,0,0,0,2.97
8q,3.97,0,0,0
9q,0.09,0,0.68,0
10q,0,0,0,3.11
11q,0,0,58.63,0
12q,0,0,0,0
13q,0.59,0,0,0
14q,32,0,0,0
15q,0,0,0.34,0
16q,0,0,0,0
17q,38.13,0,0,5.35
18q,0.57,0,25.42,0
19q,17.82,0,0,0
20q,99.03,0,0,0
21q,42.92,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0.26,0,0,2.84
3p,0,0,1.72,2.82
4p,0,0,0,0
5p,22.98,0,0,0
6p,0,0,2.31,35.25
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,48.98,17.3
10p,0,0,21.49,0
11p,0,0,0.1,6.6
12p,10.75,0,67.03,0
16p,0,0,0,0
17p,15.75,0,72.82,0
18p,8.1,0,0,0
19p,0,0,55.97,0
20p,1.2,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,19.18,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,1.12,0
6q,0,0,96.81,0
7q,23.49,0,0,0
8q,0,0,0,0
9q,0,0,37.24,0
10q,0,0,66.42,0
11q,0,0,0,0
12q,9.78,0,21.28,0
13q,5.46,0,0,0
14q,38.48,0,0.09,0
15q,3.28,0,0,0
16q,0,0,0,0
17q,58.16,0,0,0
18q,10.2,0,0,0
19q,0,0,0.13,0
20q,7.85,0,0,0
21q,1.65,0,0,0
22q,4.81,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,2.74,0,0.03,0
2p,0,0,0,0
3p,0,0,0,0
4p,23.52,0,0.14,0
5p,99.94,0,0,0
6p,0.41,0,0.46,0
7p,99.97,0,0,0
8p,3.82,0,3.31,6.52
9p,7.23,0,0,0
10p,92.86,0,0,0
11p,0,0,3.06,8.23
12p,0,0,1.62,8.98
16p,1.28,0,0,7.79
17p,0,0,1.26,30.03
18p,0,0,0,0
19p,0,0,0.65,34.39
20p,99.96,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,31.08,0,0,4.59
1q,0,0,0.81,0
2q,0,0,0,0
3q,0,0,0.34,0
4q,0,0,0,2.37
5q,0,0,0,0
6q,0.23,0,0,0
7q,98.17,0,0,0
8q,95.16,0,0,0
9q,50.19,0,0,0
10q,1.44,0,0,0
11q,2.79,0,0.73,0
12q,0,0,1.17,10.43
13q,98.66,0,0,0
14q,0.39,0,0,22.35
15q,0.7,0,11.5,21.29
16q,0,0,0,0
17q,0,0,2.88,21
18q,0,0,0.17,4.35
19q,0,0,0,11.9
20q,99.83,0,0,0
21q,0,0,6.1,0
22q,0.24,0,0.2,0
Yq,0,0,0,0
Xq,15.14,0,0,12.09
1p,0,0,0,0
2p,3.13,0,0.62,4.42
3p,1.77,0,0.02,0
4p,0.7,0,0,0
5p,0,0,0.23,0
6p,0,0,99.5,0
7p,0,0,0.28,0
8p,0,0,99.61,0
9p,0,0,70.57,0
10p,0,0,100,0
11p,0,0,0.23,0
12p,0,0,0.93,0
16p,0,0,0.13,0
17p,0,0,99.89,0
18p,0,0,99.9,0
19p,0,0,2.03,0
20p,4.94,0,0.27,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,6.17,0,0,5.2
1q,0.24,0,17.56,2.7
2q,0,0,71.06,0
3q,0,0,0,0
4q,0.27,0,0,0
5q,0.64,0,0.62,0
6q,0,0,100,0
7q,0.08,0,0.16,0
8q,0,0,99.64,0
9q,0,0,99.98,0
10q,0,0,100,0
11q,0.09,0,2.24,0
12q,0.52,0,8.8,8.91
13q,0,0,99.89,0
14q,0,0,42.71,0
15q,3.73,0,2,0
16q,2.41,0,0.25,0
17q,0,0,0,0
18q,0,0,2.55,0
19q,1.76,0,1.75,0
20q,1.08,0,0.57,0
21q,4.23,0,0.87,0
22q,0,0,99.97,0
Yq,0,0,0,0
Xq,0,0,0,10.13
1p,0.04,0,0.33,0
2p,0.56,0,0,4.98
3p,36.32,0,0,63.11
4p,0.56,0,0,0
5p,0.65,0,0,0
6p,1.07,0,0.23,0
7p,0,0,37.58,0
8p,0,0,99.61,0
9p,0,0,1.67,82.95
10p,0,0,0,0
11p,0,0,0,0
12p,0.82,0,3.48,0
16p,7.79,0,2.13,9.45
17p,0,0,0,14.05
18p,10.72,0,89.12,0
19p,2.94,0,0.4,0
20p,0.3,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0.34,4.3
1q,0.85,0,0.41,0
2q,0.57,0,0.05,0
3q,99.21,0,0,0
4q,0.89,0,0.2,0
5q,0.07,0,29.24,0
6q,0,0,0,0
7q,0,0,0.45,0
8q,73.82,0,26.12,0
9q,0,0,0,96.12
10q,0.71,0,1.11,0
11q,0,0,0.46,0
12q,0,0,0,2.86
13q,0,0,85.88,0
14q,0.03,0,0.74,0
15q,0.33,0,0,0
16q,0.7,0,0.68,0
17q,0.47,0,2.12,0
18q,99.98,0,0,0
19q,0.42,0,0,0
20q,2.25,0,0,0
21q,0,0,0,0
22q,1.99,0,0,0
Yq,0,0,0,0
Xq,1.71,0,3.36,9.8
1p,0,0,0,0
2p,0,0,0,0
3p,0.22,0,0,3.49
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,5.08
12p,0,0,0,0
16p,0,0,0,13.51
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0.29,0,0,0
10q,0.66,0,0.32,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,3.69
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,4.77
18q,0,0,0,0
19q,0,0,0.06,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0.68,0,2.5,2.99
2p,0,0,0,0
3p,0.98,0,0,3.73
4p,0.58,0,0.69,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,2.14,0
11p,0,0,0,10.55
12p,0,0,0,0
16p,7.84,0,3.85,9.74
17p,0,0,1.3,0
18p,1.85,0,1.71,0
19p,1.19,0,0.43,0
20p,0.13,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,0.15,0,0,0
2q,0.15,0,0,0
3q,0.25,0,0.22,0
4q,0.78,0,1.06,0
5q,0.36,0,0.23,3.57
6q,0,0,0,0
7q,0,0,0,0
8q,0.27,0,0.27,0
9q,0.15,0,0.3,0
10q,1.43,0,0.35,0
11q,0.38,0,0.32,0
12q,0.18,0,1,0
13q,0,0,100,0
14q,0.65,0,0.14,0
15q,0,0,99.75,0
16q,0.78,0,0.81,0
17q,0.75,0,0.11,0
18q,1.52,0,0.47,0
19q,1.53,0,1.07,0
20q,0,0,2.92,0
21q,0,0,0,0
22q,0,0,99.95,0
Yq,0,0,0,0
Xq,0.26,0,0,0
1p,0.21,0,0,2.23
2p,0,0,0,5.48
3p,72.43,0,0,3.06
4p,0,0,0,0
5p,5.43,0,0,5.47
6p,0.28,0,0.26,11.84
7p,31.13,0,0,0
8p,34.87,0,0,0
9p,0,0,38.11,0
10p,0,0,0,0
11p,0,0,0,11.97
12p,1.1,0,0,0
16p,27.44,0,0,17.79
17p,0,0,21.94,41.22
18p,82,0,0,0
19p,0,0,0,23.49
20p,7.16,0,0.19,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,4.34
1q,0,0,9.77,0
2q,1.55,0,0,0
3q,0.62,0,0,0
4q,0.61,0,0,0
5q,1.29,0,0.21,1.94
6q,0,0,0.63,2.98
7q,0.11,0,0,0
8q,10.25,0,0.71,6.75
9q,0,0,16.02,9.23
10q,1.01,0,0.68,10.81
11q,1.25,0,0.39,17.37
12q,31.45,0,0,2.61
13q,1.56,0,0.24,2.96
14q,25.8,0,0.33,4.02
15q,1.2,0,0.73,0
16q,38.98,0,0,6.57
17q,24.17,0,0,15.02
18q,10.14,0,33.26,4.33
19q,0,0,0.96,15.54
20q,0,0,0.78,0
21q,0.78,0,0,0
22q,26.49,0,0,0
Yq,0,0,0,0
Xq,1.05,0,0,10.04
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,1.45,0
6p,0,0,0,5.84
7p,0,0,0,0
8p,0,0,0.73,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,2.74,6.88
12p,0,0,0,0
16p,0.72,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,0,1.74
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,2.57
8q,0,0,0,0
9q,0.35,0,0,0
10q,0,0,0,0
11q,0,0,0.02,0
12q,0,0,0,0
13q,0.04,0,0,0
14q,0,0,0.59,0
15q,0,0,0,0
16q,0.2,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0.14,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0.23,0,0,0
2p,0.04,0,2.96,0
3p,97.31,0,0,0
4p,0.62,0,0,0
5p,95.76,0,1.18,0
6p,71.48,0,26.46,0
7p,95.04,0,0,0
8p,21.48,0,72.37,0
9p,0,0,100,0
10p,0,0,0,0
11p,0,0,0,0
12p,27.16,0,1.09,0
16p,5.51,0,5.84,11.29
17p,0,0,97.99,0
18p,100,0,0,0
19p,4.36,0,2.2,0
20p,0.49,0,0.19,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,79.25,0,0,0
1q,98.68,0,0,0
2q,0.41,0,0.38,0
3q,97.89,0,0,0
4q,0.94,0,0,0
5q,36.36,0,2.11,3.23
6q,0,0,100,0
7q,87.54,0,0,2.86
8q,96.39,0,0,0
9q,0,0,99.56,0
10q,3.86,0,0.34,0
11q,0.28,0,0.31,0
12q,0,0,0.91,99.97
13q,0.47,0,0.28,0
14q,0,0,96.24,0
15q,0.33,0,0.77,0
16q,1.41,0,2.38,0
17q,99.89,0,0,0
18q,99.4,0,0,0
19q,0,0,2.06,96.47
20q,0,0,0.85,0
21q,99.83,0,0,0
22q,0.42,0,28.56,0
Yq,0,0,0,0
Xq,58.4,0,0,0
1p,0,0,91.03,0
2p,0,0,0,97.8
3p,0,0,100,0
4p,0,0,0,0
5p,0,0,0,0
6p,0.57,0,0.95,0
7p,0,0,0,0
8p,0,0,0,97.08
9p,0,0,0,0
10p,0,0,0.71,0
11p,0,0,0,7.96
12p,0,0,0,0
16p,7.45,0,0,11.07
17p,0,0,0,0
18p,0,0,100,0
19p,0,0,0.38,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,2.36,0,0,0
2q,0,0,0.18,100
3q,0,0,100,0
4q,0,0,0,0
5q,0.18,0,0,0
6q,0,0,0,0
7q,1.12,0,0,0
8q,98.05,0,0,0
9q,0.12,0,0,0
10q,0.16,0,0.29,0
11q,0.4,0,0,0
12q,0.35,0,0.35,0
13q,0,0,0,0
14q,0.05,0,0.31,0
15q,0.47,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,99.99,0
19q,0,0,0,0
20q,1.34,0,0,0
21q,99.76,0,0,0
22q,0.84,0,0,0
Yq,0,0,0,0
Xq,0.56,0,0,8.35
1p,0,0,0.79,99.93
2p,0.03,0,0,0
3p,1.21,0,1.87,3.96
4p,0.53,0,0,0
5p,0,0,0,0
6p,0,0,0,57.17
7p,0,0,0,0
8p,0,0,0.6,0
9p,0,0,0,0
10p,0,0,0.66,0
11p,0.22,0,0,0
12p,0,0,0,0
16p,0,0,0,7.57
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,99.93,0,0,0
Xp,4.3,0,0,0
1q,33.07,0,1.54,0
2q,0,0,0,0
3q,0,0,0.26,2.8
4q,1.41,0,0.21,2.17
5q,0.24,0,0,0
6q,0,0,0,0
7q,50.51,0,32.15,0
8q,0,0,0,0
9q,0,0,0,3.6
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,1.48,0,0,0
14q,0.67,0,0.69,0
15q,0.31,0,0.3,0
16q,0,0,0,0
17q,0,0,0,4.9
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0.7,0,0,0
Yq,100,0,0,0
Xq,0.26,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,9,0,0.62,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,44.59,0
7p,0,0,0,0
8p,3.89,0,82.31,0
9p,0.77,0,0.58,0
10p,0,0,0.65,0
11p,0,0,0,0
12p,21.22,0,76.82,0
16p,13.49,0,39.04,0
17p,0,0,100,0
18p,0,0,0,99.9
19p,5.7,0,0,16.07
20p,39.61,0,2.89,100
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,99.96,0,0,0
1q,2.59,0,0.35,0
2q,0.68,0,1.14,0
3q,0.04,0,0,0
4q,1.4,0,0,91.87
5q,0,0,28.25,0
6q,0,0,50.88,0
7q,4.96,0,0,0
8q,88.33,0,1.75,0
9q,2.2,0,0,4.64
10q,0.93,0,1.76,0
11q,0,0,12.41,13.7
12q,0.28,0,0,8.61
13q,0.83,0,0,0
14q,0,0,78.08,20.92
15q,65.51,0,0.38,0
16q,4.03,0,27.69,0
17q,97.87,0,2,9.41
18q,0,0,0,99.99
19q,3.33,0,2.96,0
20q,14.55,0,0,99.81
21q,16.06,0,0.85,0
22q,16.73,0,30.95,30.86
Yq,0,0,100,0
Xq,99.8,0,0,0
1p,0,0,1.31,2.41
2p,66.74,0,0,0
3p,0,0,65.09,26.51
4p,0,0,0,0
5p,1,0,0,0
6p,0.35,0,0,0
7p,82.6,0,0,0
8p,35.3,0,64.17,0
9p,0,0,100,0
10p,0,0,29.83,0
11p,0,0,0,0
12p,0.65,0,0,0
16p,0,0,4.37,7.57
17p,13.86,0,85.8,0
18p,97.02,0,0,0
19p,0,0,0.13,0
20p,82.19,0,0,17.18
21p,0,0,0,0
Yp,0,0,0,0
Xp,10.63,0,0,6.64
1q,0,0,0,0
2q,9.78,0,5.04,50.33
3q,1.55,0,25.92,0
4q,0,0,15.27,42.31
5q,0.36,0,25.08,13.72
6q,0,0,62.31,0
7q,0,0,7.89,0
8q,99.95,0,0,0
9q,0,0,99.17,0
10q,0.28,0,2.53,3.2
11q,0.07,0,0.77,0
12q,0.28,0,0,0
13q,0.49,0,0.22,98.76
14q,0,0,0.58,10.07
15q,1.62,0,0.47,0
16q,2.12,0,0,0
17q,39.11,0,0.38,0
18q,0,0,12.11,60.31
19q,4.9,0,0,0
20q,79.59,0,0,0
21q,0,0,0,0
22q,59.25,0,0.12,31.37
Yq,0,0,0,0
Xq,11.56,0,0,10.1
1p,13.05,0,4.4,0
2p,0.02,0,0.25,0
3p,98,0,0,2.8
4p,0,0,96.54,0
5p,36.31,0,1.45,0
6p,2.69,0,0,4.28
7p,98.95,0,0,0
8p,0,0,0,0
9p,0,0,99.82,0
10p,0,0,99.97,0
11p,1.91,0,1.87,0
12p,41,0,0.84,0
16p,97.04,0,0,7.79
17p,0,0,0,0
18p,7.01,0,0,0
19p,64.75,0,0,0
20p,78.65,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,98.59,0,0,7.7
1q,1.99,0,0,0
2q,2.72,0,3.25,0
3q,89.6,0,8.61,0
4q,0,0,98.59,0
5q,18.36,0,0.27,0
6q,0.39,0,1.59,0
7q,99.99,0,0,0
8q,0,0,0,2.62
9q,0,0,99.48,0
10q,0,0,98.69,0
11q,0.44,0,1.68,0
12q,9.88,0,0.67,0
13q,0,0,77.36,19.2
14q,22.8,0,0,0
15q,33.67,0,0,0
16q,44.17,0,0,0
17q,64.51,0,0,0
18q,0,0,0,0
19q,90.88,0,0,0
20q,89.94,0,0,7.54
21q,11.13,0,0,0
22q,0,0,99.97,0
Yq,0,0,0,0
Xq,99.98,0,0,16.21
1p,1.2,0,0.05,3.4
2p,99.91,0,0,0
3p,0.44,0,0,0
4p,3.32,0,0,0
5p,99.89,0,0,0
6p,1.54,0,0,5.45
7p,99.9,0,0,0
8p,0,0,0,0
9p,0,0,54.07,0
10p,0,0,99.94,0
11p,0,0,0,0
12p,0,0,0,0
16p,99.27,0,0,10.18
17p,43.3,0,56.62,11.74
18p,0,0,0,0
19p,0.5,0,0,0
20p,98.04,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,96.75,0,0.76,55.05
2q,98.63,0,0,0
3q,47.9,0,0,0
4q,0.92,0,7.63,0
5q,98.1,0,0,0
6q,0.25,0,1.3,0
7q,56.02,0,1.9,3.35
8q,89.54,0,0,0
9q,1.97,0,0.49,0
10q,0,0,32.39,3.44
11q,0.04,0,0,0
12q,0,0,0.63,2.9
13q,4.69,0,19.6,0
14q,0.54,0,0,0
15q,18.12,0,0.44,0
16q,75.4,0,0,0
17q,99.6,0,0,4.8
